,Unnamed: 0,Event,Date,WeightClass,Winner,Result,Loser,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,WinStreak,Winner_Pre_Elo,Loser_Pre_Elo,Loser_brokenStreak,Winner_Post_Elo,Loser_Post_Elo,K_Value,Winner_winStreak
3828,3953,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Middleweight,Gegard Mousasi,def,Uriah Hall,TKO,TKO (punches),1.0,4:37,277.0,False,0,1449.8436572220376,1258.4161718433006,0.0,1472.9425690117187,1239.021880087622,77.77140805948976,4.0
3829,3954,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Lightweight,Stevie Ray,def,Ross Pearson,DECISION,"Decision (split) (27–30, 30–27, 30–27)",3.0,5:00,300.0,False,0,1264.4912288369703,1227.5680511082815,0.0,1296.0790128157948,1195.980267129457,70.6563169432995,1.0
3830,3955,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Heavyweight,Alexander Volkov,def,Timothy Johnson,DECISION,"Decision (split) (29–28, 27–30, 29–28)",3.0,5:00,300.0,False,0,1200.0,1242.6047208933644,1.0,1239.6387331638387,1202.9659877295258,70.6563169432995,1.0
3831,3956,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Featherweight,Artem Lobov,def,Teruto Ishihara,UD,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,300.0,False,0,1169.8085597108611,1279.378374011502,2.0,1222.6001751703584,1229.5749632006555,76.30882229876346,2.0
3832,3957,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Middleweight,Jack Marshman,def,Magnus Cedenblad,TKO,TKO (punches),2.0,3:32,212.0,False,0,1200.0,1319.9996041477364,4.0,1250.8322763049466,1269.1673278427897,76.30882229876346,1.0
3833,3958,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Flyweight,Kyoji Horiguchi,def,Ali Bagautinov,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1353.2381832694566,1296.9977551221098,1.0,1389.2289210070119,1264.9661266621995,76.30882229876346,3.0
3834,3959,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Lightweight,Kevin Lee,def,Magomed Mustafaev,SUB,Technical Submission (rear-naked choke),2.0,4:31,271.0,False,0,1352.3946280307862,1288.5577020717367,2.0,1387.4755046347402,1257.3358467816388,76.30882229876346,3.0
3835,3960,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Women's Strawweight,Amanda Cooper,def,Anna Elmose,UD,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,300.0,False,0,1159.5060179804966,1163.1272235530696,0.0,1198.0580854702227,1124.5751560633435,76.30882229876346,1.0
3836,3961,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Heavyweight,Justin Ledet,def,Mark Godbeer,SUB,Submission (rear-naked choke),1.0,2:16,136.0,False,0,1238.0743701580116,1200.0,0.0,1279.0276042412597,1161.3648735063696,86.73769467959447,2.0
3837,3962,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Catchweight (172.8 lb),Zak Cummings,def,Alexander Yakovlev,SUB,Submission (straight armbar),2.0,4:02,242.0,False,0,1278.2552087053373,1231.2471802606187,0.0,1311.2786001990316,1198.2237887669244,76.30882229876346,1.0
3838,3963,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Women's Bantamweight,Marion Reneau,def,Milana Dudieva,TKO,TKO (punches and elbows),3.0,3:03,183.0,False,0,1199.3354663601663,1192.3668344202758,0.0,1236.724704308413,1154.977596472029,76.30882229876346,1.0
3839,3964,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Bantamweight,Brett Johns,def,Kwan Ho Kwak,UD,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,300.0,False,0,1200.0,1200.0,0.0,1238.1544111493818,1161.8455888506182,76.30882229876346,1.0
3840,3965,/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,2016-11-19,Welterweight,Abdul Razak Alhassan,def,Charlie Ward,KO,KO (punches),1.0,0:53,53.0,False,0,1200.0,1200.0,0.0,1255.379832417517,1144.620167582483,110.75966483503392,1.0
3841,3966,/wiki/UFC_Fight_Night:_Bader_vs._Nogueira_2,2016-11-19,Light Heavyweight,Ryan Bader,def,Antônio Rogério Nogueira,TKO,TKO (punches),3.0,3:51,231.0,False,0,1501.5462776281113,1293.5525037721202,1.0,1520.308453274326,1275.852338068144,76.30882229876346,2.0
3842,3967,/wiki/UFC_Fight_Night:_Bader_vs._Nogueira_2,2016-11-19,Bantamweight,Thomas Almeida,def,Albert Morales,TKO,TKO (punches),2.0,1:37,97.0,False,0,1294.5571402260728,1205.2511667563967,0.0,1323.114651876974,1176.6936551054955,76.30882229876346,1.0
