Name,Elo,WinStreak,LastFight
Johnny Muñoz Jr.,1084.185507636493,0,2023-10-07
Mohammad Yahya,1083.0531219060692,0,2025-07-26
Robert Valentin,1083.0276836035252,0,2025-07-19
İBo Aslan,1082.9871498033267,0,2025-12-06
Don Shainis,1082.7041966472132,0,2023-02-12
Rayanne Dos Santos,1082.553529422993,0,2025-05-31
Khadis Ibragimov,1082.0090441747807,0,2020-09-27
Vince Morales,1081.338349372795,0,2025-03-29
Terrion Ware,1081.206465662658,0,2018-09-15
Harry Hunsucker,1081.0873974822234,0,2022-08-20
Sam Alvey,1080.9635276788392,0,2022-08-06
Tucker Lutz,1080.3602712549018,0,2023-07-15
James Llontop,1080.0767203276434,0,2024-11-16
Andy Ogle,1079.9255607253,0,2015-01-24
Yohan Lainesse,1079.7730201735867,0,2024-01-20
Joseph Holmes,1079.086093226862,0,2023-05-06
Terrence Mitchell,1078.962271842327,0,2023-09-16
Mitch Clarke,1078.5959653481693,0,2017-09-09
Andrea Lee,1078.164607426259,0,2025-03-01
Kurt Holobaugh,1078.0895342802028,0,2025-05-31
Zac Pauga,1077.8434298527804,0,2024-02-10
Nick Fiore,1077.7307972664503,0,2023-05-20
Anthony Hamilton,1077.6149495895986,0,2017-11-19
Vinicius Salvador,1077.413454874061,0,2024-05-18
Yusaku Kinoshita,1077.2177838576924,0,2023-08-26
Brandon Davis,1077.1752982976939,0,2022-10-15
Naoyuki Kotani,1076.6288387285604,0,2015-09-27
Dequan Townsend,1076.1962844178192,0,2020-10-04
Darrius Flowers,1076.065377150833,0,2024-07-13
Wu Yanan,1076.0292993696714,0,2022-08-20
Jodie Esquibel,1075.767325085738,0,2019-08-17
Rolando Bedoya,1075.415057225261,0,2025-09-28
Aleksa Camur,1075.3049284573322,0,2023-08-05
Mateus Mendonça,1074.546380091693,0,2024-02-24
Gina Mazany,1074.2154179367742,0,2022-04-30
Caio Machado,1074.1985892479743,0,2024-11-02
Alex Reyes,1074.1894779205868,0,2024-08-18
Victoria Leonardo,1073.9482129998987,0,2024-08-24
Martin Day,1073.1575486346612,0,2021-02-06
Juancamilo Ronderos,1072.4488197334013,0,2023-02-18
Maki Pitolo,1071.1810478117834,0,2021-12-04
Connor Matthews,1070.8059079491827,0,2025-05-17
Lina Länsberg,1070.0746827351095,0,2023-02-18
Julian Marquez,1069.7843838167619,0,2025-03-01
Dustin Pague,1068.3551889555663,0,2013-10-19
Diana Belbiţă,1067.50447871214,0,2025-04-05
Jesse Ronson,1067.3398216818825,0,2022-10-01
Takashi Sato,1066.70136994573,0,2023-05-20
Kailin Curran,1066.3596173695548,0,2017-11-25
Łukasz Brzeski,1066.2367229327833,0,2025-07-19
Hannah Goldy,1065.6043708208683,0,2023-09-23
Denys Bondar,1064.1287297560511,0,2024-02-24
Zarah Fairn,1064.107746795957,0,2023-09-02
Tafon Nchukwi,1063.0374692109901,0,2023-08-12
Trevin Jones,1061.696996066872,0,2023-03-04
Jessica-Rose Clark,1061.5898346421511,0,2023-05-13
Sean Soriano,1061.5378025267967,0,2021-11-20
Malcolm Gordon,1061.0787286003724,0,2024-01-20
Saimon Oliveira,1060.914869892796,0,2025-10-11
Mike Mathetha,1058.5319292128838,0,2023-09-10
Josh Parisian,1057.1826602948513,0,2024-03-09
Journey Newson,1056.735649469827,0,2023-04-29
Josh Burkman,1056.5898779937584,0,2018-02-18
Ike Villanueva,1056.0465066733175,0,2022-04-23
Vinicius Moreira,1055.1693504134896,0,2021-01-20
Jerome Rivera,1053.598538948764,0,2021-07-10
Ashlee Evans-Smith,1052.337632249119,0,2023-07-15
Jared Vanderaa,1052.0753721193717,0,2022-10-29
Alen Amedovski,1050.5554342187493,0,2022-09-17
Erick Gonzalez,1049.3463681055896,0,2023-02-25
Jake Collier,1048.0062938377491,0,2023-09-23
Denis Tiuliulin,1044.8264961481314,0,2024-08-03
Istela Nunes,1044.033667569131,0,2025-04-05
Anton Turkalj,1041.9726229962544,0,2024-03-30
Shane Young,1041.365291070703,0,2023-09-10
Lucie Pudilová,1040.567622785576,0,2024-07-20
Shannon Ross,1039.5729742189433,0,2023-12-09
Fernie Garcia,1037.1242674778055,0,2024-02-10
Daniel Lacerda,1034.1426066867855,0,2024-02-24
Aaron Phillips,1032.537022388488,0,2023-04-15
Jordan Wright,1030.2364769658247,0,2023-02-18
Ashley Yoder,1029.1448475766438,0,2023-10-14
Jinh Yu Frey,1026.2468444708861,0,2023-10-21
Jp Buys,1020.3012795497597,0,2023-08-12
Zhalgas Zhumagulov,1013.5659868477629,0,2023-06-24
Jamie Pickett,1011.0345483777785,0,2024-03-02
Chase Sherman,1001.6514553395773,0,2023-05-13
